264	0.00002947	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
265	0.00001795	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 01 	
266	0.00002863	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
267	0.00001809	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
268	0.00003555	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
269	0.00002074	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 01 	
270	0.00003038	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
271	0.00001823	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 80 	
272	0.00002884	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
273	0.00001781	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 15 	
274	0.00002940	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
275	0.00001725	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
276	0.00002850	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
277	0.00001760	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 0D 	
278	0.00002954	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
279	0.00001788	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 40 	
280	0.00003129	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
281	0.00002095	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 41 	
282	0.00002472	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
283	0.00001571	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 42 	
284	0.00003031	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
285	0.00001844	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 43 	
286	0.00002863	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
287	0.00001865	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 44 	
288	0.00002863	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
289	0.00001753	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 45 	
290	0.00002836	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
291	0.00001802	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 47 	
292	0.00002891	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
293	0.00001802	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 48 	
294	0.00002863	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
295	0.00001795	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 49 	
296	0.00002870	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
297	0.00001774	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 4A 	
298	0.00002801	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
299	0.00001746	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 4C 	
300	0.00002884	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
301	0.00001788	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 78 	
302	0.00003094	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
303	0.00002018	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 79 	
304	0.00004079	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
305	0.00002521	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 7A 	
306	0.00002898	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
307	0.00001774	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 7B 	
308	0.00002975	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
309	0.00001816	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 7C 	
310	0.00002898	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
311	0.00001830	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 7D 	
312	0.00002919	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
313	0.00001809	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 7E 	
314	0.00002857	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
315	0.00001865	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 7F 	
316	0.00002912	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
317	0.00001802	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 08 	
318	0.00002926	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
319	0.00001767	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: D2 	
320	0.00004316	ProControl.exe	IOCTL_SERIAL_PURGE	Serial0	SUCCESS	Purge: RXABORT RXCLEAR	
321	0.00001446	ProControl.exe	IOCTL_SERIAL_PURGE	Serial0	SUCCESS	Purge: TXABORT TXCLEAR 	
322	0.00086554	ProControl.exe	IRP_MJ_WRITE	Serial0	SUCCESS	Length 11: AA AA 01 00 00 01 01 01 00 01 58 	
323	0.00003031	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
324	0.00001823	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: AA 	
325	0.00002891	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
326	0.00001781	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: AA 	
327	0.00002940	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
328	0.00001788	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
329	0.00003352	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
330	0.00001865	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 01 	
331	0.00002996	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
332	0.00001865	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 01 	
333	0.00002940	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
334	0.00001753	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
335	0.00002891	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
336	0.00001809	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 01 	
337	0.00003157	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
338	0.00001760	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 81 	
339	0.00002975	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
340	0.00001774	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 08 	
341	0.00003010	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
342	0.00001725	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 40 	
343	0.00002891	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
344	0.00001802	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 41 	
345	0.00002968	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
346	0.00001809	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 44 	
347	0.00002898	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
348	0.00001844	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 45 	
349	0.00002961	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
350	0.00001809	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 46 	
351	0.00002933	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
352	0.00001879	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 47 	
353	0.00003227	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
354	0.00001928	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 48 	
355	0.00003003	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
356	0.00001795	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 49 	
357	0.00002647	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
358	0.00001571	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 04 	
359	0.00001655	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
360	0.00001690	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 08 	
361	0.00004861	ProControl.exe	IOCTL_SERIAL_PURGE	Serial0	SUCCESS	Purge: RXABORT RXCLEAR	
362	0.00001516	ProControl.exe	IOCTL_SERIAL_PURGE	Serial0	SUCCESS	Purge: TXABORT TXCLEAR 	
363	0.00076239	ProControl.exe	IRP_MJ_WRITE	Serial0	SUCCESS	Length 11: AA AA 01 00 00 01 01 04 00 01 5B 	
364	0.00002640	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
365	0.00001774	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: AA 	
366	0.00001872	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
367	0.00001257	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: AA 	
368	0.00003129	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
369	0.00001858	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
370	0.00002870	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
371	0.00001767	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 01 	
372	0.00002961	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
373	0.00001900	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 01 	
374	0.00002919	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
375	0.00001767	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
376	0.00004414	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
377	0.00002011	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 01 	
378	0.00002947	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
379	0.00001816	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 84 	
380	0.00003003	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
381	0.00001781	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 10 	
382	0.00002947	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
383	0.00001788	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 05 	
384	0.00003045	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
385	0.00001823	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: DC 	
386	0.00002863	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
387	0.00001746	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
388	0.00003108	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
389	0.00001725	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 1E 	
390	0.00003401	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
391	0.00001949	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 07 	
392	0.00002982	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
393	0.00001837	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 80 	
394	0.00002940	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
395	0.00001837	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 0A 	
396	0.00002947	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
397	0.00001816	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
398	0.00003003	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
399	0.00001774	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 12 	
400	0.00002116	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
401	0.00001467	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 8F 	
402	0.00001634	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
403	0.00001369	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 13 	
404	0.00002144	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
405	0.00001418	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 9B 	
406	0.00002877	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
407	0.00002025	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: FF 	
408	0.00003024	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
409	0.00001865	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: FF 	
410	0.00002905	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
411	0.00001774	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: FF 	
412	0.00002877	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
413	0.00001753	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: FF 	
414	0.00003052	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
415	0.00001879	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 08 	
416	0.00002870	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
417	0.00001767	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: C6 	
418	0.00004211	ProControl.exe	IOCTL_SERIAL_PURGE	Serial0	SUCCESS	Purge: RXABORT RXCLEAR	
419	0.00001578	ProControl.exe	IOCTL_SERIAL_PURGE	Serial0	SUCCESS	Purge: TXABORT TXCLEAR 	
420	0.00074947	ProControl.exe	IRP_MJ_WRITE	Serial0	SUCCESS	Length 11: AA AA 01 00 00 00 00 00 00 01 55 	
421	0.00003136	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
422	0.00003024	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
423	0.00003003	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
424	0.00002940	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
425	0.00002996	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
426	0.00002933	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
427	0.00002996	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
428	0.00003213	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
429	0.00002884	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
430	0.00002954	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
431	0.00003038	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
432	0.00003017	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
433	0.00002605	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
434	0.00003436	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
435	0.00002067	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
436	0.00004183	ProControl.exe	IOCTL_SERIAL_PURGE	Serial0	SUCCESS	Purge: RXABORT RXCLEAR	
437	0.00001578	ProControl.exe	IOCTL_SERIAL_PURGE	Serial0	SUCCESS	Purge: TXABORT TXCLEAR 	
438	0.00067131	ProControl.exe	IRP_MJ_WRITE	Serial0	SUCCESS	Length 11: AA AA 01 00 00 01 01 02 00 01 59 	
439	0.00002500	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
440	0.00002968	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
441	0.00001886	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: AA 	
442	0.00003115	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
443	0.00001774	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: AA 	
444	0.00003255	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
445	0.00001990	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
446	0.00002745	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
447	0.00001886	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 01 	
448	0.00003338	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
449	0.00002165	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 01 	
450	0.00003206	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
451	0.00002095	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
452	0.00002444	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
453	0.00001886	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 01 	
454	0.00002940	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
455	0.00001767	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 82 	
456	0.00002612	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
457	0.00001767	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 2A 	
458	0.00002947	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
459	0.00001809	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 01 	
460	0.00002940	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
461	0.00001760	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 44 	
462	0.00002961	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
463	0.00001788	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
464	0.00002919	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
465	0.00001781	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 40 	
466	0.00002172	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
467	0.00001802	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 0B 	
468	0.00002968	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
469	0.00001879	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: C6 	
470	0.00002940	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
471	0.00001823	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
472	0.00003031	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
473	0.00001837	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
474	0.00002822	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
475	0.00001851	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 09 	
476	0.00002954	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
477	0.00001837	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 84 	
478	0.00002954	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
479	0.00001886	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 13 	
480	0.00002912	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
481	0.00001823	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 8A 	
482	0.00003199	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
483	0.00001830	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
484	0.00002982	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
485	0.00001851	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 0A 	
486	0.00002933	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
487	0.00001809	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: FF 	
488	0.00002870	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
489	0.00001781	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: FF 	
490	0.00003045	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
491	0.00001795	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
492	0.00003143	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
493	0.00001886	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
494	0.00002053	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
495	0.00002284	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 3F 	
496	0.00002891	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
497	0.00001949	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 88 	
498	0.00002940	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
499	0.00001774	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
500	0.00002961	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
501	0.00001809	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
502	0.00002933	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
503	0.00001879	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 10 	
504	0.00002982	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
505	0.00001718	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: F8 	
506	0.00005280	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
507	0.00001879	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
508	0.00002982	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
509	0.00001893	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 01 	
510	0.00002905	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
511	0.00001823	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
512	0.00003024	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
513	0.00001851	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
514	0.00002954	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
515	0.00001774	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
516	0.00003129	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
517	0.00001893	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
518	0.00003017	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
519	0.00001865	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
520	0.00002919	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
521	0.00001823	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
522	0.00002898	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
523	0.00001837	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
524	0.00002661	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
525	0.00001746	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
526	0.00003108	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
527	0.00002039	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
528	0.00015777	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
529	0.00002465	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
530	0.00002940	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
531	0.00001802	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
532	0.00002919	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
